conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.99E+18,Thu Nov 20 13:29:40 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaAE0h https://t.co/KxfBGaAE0h t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/DGcUMFXyqj,1.99E+18,https://pbs.twimg.com/media/G6M59FkX0AAJbA8.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499185502204159,1.93E+18,
1.99E+18,Thu Nov 20 13:29:54 +0000 2025,3,gojekku: lha nonton kan esensinya kalo ada cowok mbak aku: lha kalo nunggu gitu saya gak nonton nonton mas gojek: yo nonton yutub,1.99E+18,,,in,,0,2,0,https://x.com/undefined/status/1991499241227997627,1.42E+18,
1.99E+18,Thu Nov 20 13:30:02 +0000 2025,0,Ada potongan Moon Chicken klaim voucher nya di halaman resto (siapa tau hoki) ️ https://t.co/gwckoCbhoH Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/HL6SqhA0ae,1.99E+18,https://pbs.twimg.com/media/G6M6CQ-W8AALayR.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499276220805311,4499272992,
1.99E+18,Thu Nov 20 13:30:02 +0000 2025,0,Ada potongan Moon Chicken klaim voucher nya di halaman resto (siapa tau hoki) ️ https://t.co/gwckoCbhoH Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/HL6SqhA0ae,1.99E+18,https://pbs.twimg.com/media/G6M6CQ-W8AALayR.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499276220805311,4499272992,
1.99E+18,Thu Nov 20 13:30:38 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/RU6e9G8W1A,1.99E+18,https://pbs.twimg.com/media/G6M6LPdacAM0elq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499427044040711,4847603582,
1.99E+18,Thu Nov 20 13:30:38 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEoOi3 https://t.co/p9LzoEoOi3 t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/RU6e9G8W1A,1.99E+18,https://pbs.twimg.com/media/G6M6LPdacAM0elq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499427044040711,4847603582,
1.99E+18,Thu Nov 20 13:31:18 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfktjJ https://t.co/GmHOqfktjJ t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/7cvyOAVl2v,1.99E+18,https://pbs.twimg.com/media/G6M6U6iacAQJN21.png,,in,,0,0,0,https://x.com/undefined/status/1991499596804362371,4504704138,
1.99E+18,Thu Nov 20 13:31:18 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfktjJ https://t.co/GmHOqfktjJ t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/7cvyOAVl2v,1.99E+18,https://pbs.twimg.com/media/G6M6U6iacAQJN21.png,,in,,0,0,0,https://x.com/undefined/status/1991499596804362371,4504704138,
1.99E+18,Thu Nov 20 13:32:41 +0000 2025,0,Diskon JATINANGOR ShopeeFood! ️ Paket ayam spicy large cuma 8K AJAA! Klaim voucher nya dulu di sini cepetan ⬇️ https://t.co/MB2lQZMVWM https://t.co/MB2lQZMVWM t. gofood grabfood kode promo go grab shopee food sfood ayam chicken house thr daget gojek gratis ongkir https://t.co/X7Kk9YCStL,1.99E+18,https://pbs.twimg.com/media/G6M6pXuacAEejcb.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499944952492051,4832675513,
1.99E+18,Thu Nov 20 13:32:41 +0000 2025,0,Diskon JATINANGOR ShopeeFood! ️ Paket ayam spicy large cuma 8K AJAA! Klaim voucher nya dulu di sini cepetan ⬇️ https://t.co/MB2lQZMVWM https://t.co/MB2lQZMVWM t. gofood grabfood kode promo go grab shopee food sfood ayam chicken house thr daget gojek gratis ongkir https://t.co/X7Kk9YCStL,1.99E+18,https://pbs.twimg.com/media/G6M6pXuacAEejcb.jpg,,in,,0,0,0,https://x.com/undefined/status/1991499944952492051,4832675513,
1.99E+18,Thu Nov 20 13:33:18 +0000 2025,0,Klaim vc di halaman restoo siapa tau akunnya wangii️ https://t.co/OjyYGLG30I gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/Y13pIzQuSM,1.99E+18,https://pbs.twimg.com/media/G6M6yMwW8AAzmz3.jpg,,in,,0,0,0,https://x.com/undefined/status/1991500098350522480,1.95E+18,
1.99E+18,Thu Nov 20 13:33:18 +0000 2025,0,Klaim vc di halaman restoo siapa tau akunnya wangii️ https://t.co/OjyYGLG30I gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/Y13pIzQuSM,1.99E+18,https://pbs.twimg.com/media/G6M6yMwW8AAzmz3.jpg,,in,,0,0,0,https://x.com/undefined/status/1991500098350522480,1.95E+18,
1.99E+18,Thu Nov 20 13:33:42 +0000 2025,1,enaknya gofood apa buat nemenin nugas selain kopi?,1.99E+18,,,in,,0,3,0,https://x.com/undefined/status/1991500198246510627,1.93E+18,
1.99E+18,Thu Nov 20 13:35:43 +0000 2025,0,Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! Cek dan klaim dari resto ini https://t.co/doSg7AQUTA t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/z17vV4dJ46,1.99E+18,https://pbs.twimg.com/media/G6M7VmVXgAAPdDN.jpg,,in,,0,0,0,https://x.com/undefined/status/1991500705295646950,1.94E+18,
1.99E+18,Thu Nov 20 13:35:43 +0000 2025,0,Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! Cek dan klaim dari resto ini https://t.co/doSg7AQUTA t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/z17vV4dJ46,1.99E+18,https://pbs.twimg.com/media/G6M7VmVXgAAPdDN.jpg,,in,,0,0,0,https://x.com/undefined/status/1991500705295646950,1.94E+18,
1.99E+18,Thu Nov 20 13:37:02 +0000 2025,0,Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto akun tertentu ‼️‼️ Cek dan klaim di resto ini https://t.co/tboY5WoY0a https://t.co/tboY5WoY0a t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/v5jiSl68Zv,1.99E+18,https://pbs.twimg.com/media/G6M7o5qXwAAl-bi.jpg,,in,,0,0,0,https://x.com/undefined/status/1991501036494754095,1.94E+18,
1.99E+18,Thu Nov 20 13:37:02 +0000 2025,0,Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto akun tertentu ‼️‼️ Cek dan klaim di resto ini https://t.co/tboY5WoY0a https://t.co/tboY5WoY0a t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/v5jiSl68Zv,1.99E+18,https://pbs.twimg.com/media/G6M7o5qXwAAl-bi.jpg,,in,,0,0,0,https://x.com/undefined/status/1991501036494754095,1.94E+18,
1.99E+18,Thu Nov 20 13:40:03 +0000 2025,0,@joyfulzu gofood aja riri. jangan dibikin ribet,1.99E+18,,joyfulzu,in,,0,1,0,https://x.com/undefined/status/1991501798302187900,1.80E+18,
1.99E+18,Thu Nov 20 13:41:52 +0000 2025,0,‼️ ShopeeFood DISKON 100% Max 30rb * Semua resto pesanan terjadwal Klaim dan belinya disiniii https://t.co/8h7LPu2Dl3 https://t.co/8h7LPu2Dl3 t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/tbI2lYAu12,1.99E+18,https://pbs.twimg.com/media/G6M8v4UWwAIvvn4.jpg,,in,,0,0,0,https://x.com/undefined/status/1991502256139604341,4499272992,
1.99E+18,Thu Nov 20 13:41:52 +0000 2025,0,‼️ ShopeeFood DISKON 100% Max 30rb * Semua resto pesanan terjadwal Klaim dan belinya disiniii https://t.co/8h7LPu2Dl3 https://t.co/8h7LPu2Dl3 t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/tbI2lYAu12,1.99E+18,https://pbs.twimg.com/media/G6M8v4UWwAIvvn4.jpg,,in,,0,0,0,https://x.com/undefined/status/1991502256139604341,4499272992,
1.99E+18,Thu Nov 20 13:42:05 +0000 2025,0,Tuh kan ga cuma gw doang yg suka gini. Ngecek lokasi buka apa ga minta tolong grab atau gojek,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991502310649036832,3277435129,
1.99E+18,Thu Nov 20 13:46:52 +0000 2025,0,tadi gojek aku aerox JUJUR PEGEL,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991503511184634259,1.45E+18,
1.99E+18,Thu Nov 20 13:47:06 +0000 2025,0,Temen ku ada yang mesen gojek cuman buat bangunin pacar nya di kos ️,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991503572442443994,1.53E+18,
1.99E+18,Thu Nov 20 13:48:05 +0000 2025,5,guys aku masih butuh 30++ responden lagi nih syaratnya mahasiswa pernah order gofood aja! kalau mau barter boleh banget nanti aku DM thank you yaa [CM],1.99E+18,,,in,,0,26,2,https://x.com/undefined/status/1991503820577493023,1.20E+18,
1.99E+18,Thu Nov 20 13:48:11 +0000 2025,0,@chaosvtics yakann dulu pernah beli lwt gofood rasanya aga hambar jadi pertama dan terakhir beli wkwk,1.99E+18,,chaosvtics,in,,0,0,0,https://x.com/undefined/status/1991503846267580589,1.56E+18,
1.99E+18,Thu Nov 20 13:50:18 +0000 2025,0,Tadi pagi pas lagi naik gojek abang gojeknya nyanyi letdown di tengah kemacetan,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991504377367130540,610457023,
1.99E+18,Thu Nov 20 13:53:30 +0000 2025,0,@Renjiro_Junichi Ada di gofood terus nyoba hehe,1.99E+18,,Renjiro_Junichi,in,,0,1,0,https://x.com/undefined/status/1991505184258965761,240460110,
1.99E+18,Thu Nov 20 13:53:53 +0000 2025,0,W pernah minta tolong abang gojek drop tugas les w karena w mager aja ke tempat les yg macet gila itu,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991505278941237561,1.01E+18,
1.99E+18,Thu Nov 20 13:56:33 +0000 2025,0,@konsteelasi Gofood makanan terdekat aja,1.99E+18,,konsteelasi,in,,0,0,0,https://x.com/undefined/status/1991505950893867335,7.61E+17,
1.99E+18,Thu Nov 20 13:57:17 +0000 2025,0,wts voc goride bisa hemat all dom fee 1k https://t.co/CNqv3p2DtO #zonauang voucher gojek pot 5k,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991506132742082596,1.59E+18,
1.99E+18,Thu Nov 20 13:57:29 +0000 2025,0,terharu bgt abis ngasih tip ke driver gofood beliau bergumam Alhamdulillah seakan-akan beliau merasa senang dan sebersyukur itu ya Allah.. padahal nominalnya nggak banyak huhuhu : )) https://t.co/7xaAgx3uqF,1.99E+18,https://pbs.twimg.com/tweet_video_thumb/G6NAUG7a4AAiQsg.jpg,,in,,0,0,0,https://x.com/undefined/status/1991506182696235243,322482553,
1.99E+18,Thu Nov 20 14:00:55 +0000 2025,0,setiap pulang malem pake gojek selalu ketampar kehidupan bgt sama cerita abang nya,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991507050149605563,1.78E+18,
1.99E+18,Thu Nov 20 14:01:05 +0000 2025,0,Random milih di gojek dan ini enaaaaaak https://t.co/twuDpRHZd6,1.99E+18,https://pbs.twimg.com/media/G6NBIzbbgAABkwr.jpg,,in,,0,0,0,https://x.com/undefined/status/1991507089899094146,1928502324,
1.99E+18,Thu Nov 20 14:01:31 +0000 2025,0,Masih bingung kenapa orang hobi nebeng sama laki-laki yang udah punya pacar (bukan kisah pribadi ya ges) Miskin banget gak bisa naik gojek/angkot?,1.99E+18,,,in,,0,1,0,https://x.com/undefined/status/1991507198019883076,1.17E+18,
1.99E+18,Thu Nov 20 14:04:04 +0000 2025,0,YAILAH DIAJAK ABANG GOJEK NGOMONG HIKS GA KEDENEGRAN,1.99E+18,,,in,,0,1,0,https://x.com/undefined/status/1991507839848968463,7.88E+17,
1.99E+18,Thu Nov 20 14:06:47 +0000 2025,0,@shinyusm @lhjgyu tanpa babibu langsung cari gojek dan nyamperin ddl,1.99E+18,,shinyusm,in,,0,2,0,https://x.com/undefined/status/1991508525571535130,1.47E+18,
1.99E+18,Thu Nov 20 14:10:27 +0000 2025,0,@juyddenly DEMI ALLAH SAMA YA ALLAH INI MESTI NAIK GOJEK DULU SOALNYA BUAT KE STASIUN ,1.99E+18,,juyddenly,in,,0,1,0,https://x.com/undefined/status/1991509448297443348,1.37E+18,
1.99E+18,Thu Nov 20 14:10:56 +0000 2025,1,Ikutin kata gojek.. selalu ada jalan ️,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991509567587615062,1.06E+18,
1.99E+18,Thu Nov 20 14:11:29 +0000 2025,0,Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ‼️ Klaim voucher-nya di sini sebelum habis https://t.co/4uue6niSc7 https://t.co/4uue6niSc7 t. daget gofood grabfood kode promo go grab shopee food thr sfood gojek kopi https://t.co/n24mG7Nljh,1.99E+18,https://pbs.twimg.com/media/G6NDhmDWUAAVYOq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991509708780270041,4832675513,
1.99E+18,Thu Nov 20 14:11:29 +0000 2025,0,Dari Pada Blonde Creamy Latte DISKON jadi 2K-an aja bisa pick up ‼️ Klaim voucher-nya di sini sebelum habis https://t.co/4uue6niSc7 https://t.co/4uue6niSc7 t. daget gofood grabfood kode promo go grab shopee food thr sfood gojek kopi https://t.co/n24mG7Nljh,1.99E+18,https://pbs.twimg.com/media/G6NDhmDWUAAVYOq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991509708780270041,4832675513,
1.99E+18,Thu Nov 20 14:13:05 +0000 2025,0,YOSHINOYA Shopeefood Diskon CUMA 100 PERAK?! Khusus Paket Hot Deal bisa pick up maksimal 1 ya~ Cepetan sebelum habis https://t.co/KCp3tlvoDf https://t.co/KCp3tlvoDf t. daget gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/DjZ6gI7O4B,1.99E+18,https://pbs.twimg.com/media/G6ND5FLWwAAPGD8.jpg,,in,,0,0,0,https://x.com/undefined/status/1991510111555072304,1.95E+18,
1.99E+18,Thu Nov 20 14:13:05 +0000 2025,0,YOSHINOYA Shopeefood Diskon CUMA 100 PERAK?! Khusus Paket Hot Deal bisa pick up maksimal 1 ya~ Cepetan sebelum habis https://t.co/KCp3tlvoDf https://t.co/KCp3tlvoDf t. daget gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/DjZ6gI7O4B,1.99E+18,https://pbs.twimg.com/media/G6ND5FLWwAAPGD8.jpg,,in,,0,0,0,https://x.com/undefined/status/1991510111555072304,1.95E+18,
1.99E+18,Thu Nov 20 14:14:41 +0000 2025,0,@candytufted pernah pesen gojek dari grogol sampe ke taman gbk cm karna rental motor + gatau jalan dan gada stand yg buat hp itu jd ngintil mas nya aja,1.99E+18,,candytufted,in,,0,0,0,https://x.com/undefined/status/1991510513529024998,1.87E+18,
1.99E+18,Thu Nov 20 14:14:49 +0000 2025,0,knp gojek ke katama mahal pol,1.99E+18,,disayang_kamuu,in,,0,0,0,https://x.com/undefined/status/1991510547997843796,1.36E+18,
1.99E+18,Thu Nov 20 14:14:50 +0000 2025,0,Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu akun tertentu Cek dan klaim di resto ini https://t.co/R2mThLvKIp https://t.co/R2mThLvKIp Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir gojek daget makan https://t.co/p8xQ5ViTxK,1.99E+18,https://pbs.twimg.com/media/G6NESjlacAMSkpq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991510549079994801,2935865906,
1.99E+18,Thu Nov 20 14:14:50 +0000 2025,0,Shopeefood Diskon 70% s/d 19rb minbel 20K. Resto tertentu akun tertentu Cek dan klaim di resto ini https://t.co/R2mThLvKIp https://t.co/R2mThLvKIp Gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir gojek daget makan https://t.co/p8xQ5ViTxK,1.99E+18,https://pbs.twimg.com/media/G6NESjlacAMSkpq.jpg,,in,,0,0,0,https://x.com/undefined/status/1991510549079994801,2935865906,
1.99E+18,Thu Nov 20 14:17:07 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/GfaHkZZHvf,1.99E+18,https://pbs.twimg.com/media/G6NE0AVWAAAO-_Z.jpg,,in,,0,0,0,https://x.com/undefined/status/1991511126006272035,4712459707,
1.99E+18,Thu Nov 20 14:17:07 +0000 2025,0,WINGSTOP SHOPEEFOOD DISKON jadi 5K aja Combo 3 Boneless ‼️ Klaim voucher nya disini sebelum habis https://t.co/D3iHNzk5AI https://t.co/D3iHNzk5AI daget gofood grabfood kode promo go grab shopee food sfood voucher gojek thr shopeepay https://t.co/GfaHkZZHvf,1.99E+18,https://pbs.twimg.com/media/G6NE0AVWAAAO-_Z.jpg,,in,,0,0,0,https://x.com/undefined/status/1991511126006272035,4712459707,
1.99E+18,Thu Nov 20 14:18:42 +0000 2025,0,@gmnnie gofood aku aja nnti ku temenin,1.99E+18,,gmnnie,in,,0,1,0,https://x.com/undefined/status/1991511524582781093,1.65E+18,
1.99E+18,Thu Nov 20 14:18:44 +0000 2025,0,jogja huru haranya cuman pas di tanya gojek keretanya jam berapa? ,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991511531859898677,632864405,
1.99E+18,Thu Nov 20 14:19:26 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaAE0h https://t.co/KxfBGaAE0h t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/7qaQT58Cfu,1.99E+18,https://pbs.twimg.com/media/G6NFV_RXsAAvYYz.jpg,,in,,0,0,0,https://x.com/undefined/status/1991511707131301971,1.93E+18,
1.99E+18,Thu Nov 20 14:19:26 +0000 2025,0,Shopeefood Diskon 100% s/d 30rb. Untuk semua resto akun tertentu aja Cek dan klaim disini https://t.co/KxfBGaAE0h https://t.co/KxfBGaAE0h t. gofood grabfood kode promo go grab shopee food sfood voucher gacoan daget gojek gratis ongkir thr shopeepay https://t.co/7qaQT58Cfu,1.99E+18,https://pbs.twimg.com/media/G6NFV_RXsAAvYYz.jpg,,in,,0,0,0,https://x.com/undefined/status/1991511707131301971,1.93E+18,
1.99E+18,Thu Nov 20 14:20:08 +0000 2025,0,Ada potongan Moon Chicken klaim voucher nya di halaman resto (siapa tau hoki) ️ https://t.co/gwckoCbhoH Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/WjJOtaTZ1a,1.99E+18,https://pbs.twimg.com/media/G6NFgJ9WwAAcDnT.jpg,,in,,0,0,0,https://x.com/undefined/status/1991511885720531339,4499272992,
1.99E+18,Thu Nov 20 14:20:08 +0000 2025,0,Ada potongan Moon Chicken klaim voucher nya di halaman resto (siapa tau hoki) ️ https://t.co/gwckoCbhoH Diskon gofood grabfood shopeefood kode promo go grab shopee food daget gojek thr shopeepay https://t.co/WjJOtaTZ1a,1.99E+18,https://pbs.twimg.com/media/G6NFgJ9WwAAcDnT.jpg,,in,,0,0,0,https://x.com/undefined/status/1991511885720531339,4499272992,
1.99E+18,Thu Nov 20 14:20:43 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEogsv https://t.co/p9LzoEogsv t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/pLPTBBZyyK,1.99E+18,https://pbs.twimg.com/media/G6NFoxeXUAAj9LD.jpg,,in,,0,0,0,https://x.com/undefined/status/1991512029958467596,4847603582,
1.99E+18,Thu Nov 20 14:20:43 +0000 2025,0,‼️ Voucher diskon 100% max 40rb! Bisa semua resto Klaim di resto ini sebelum habis https://t.co/p9LzoEogsv https://t.co/p9LzoEogsv t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget gratis ongkir thr dana kaget https://t.co/pLPTBBZyyK,1.99E+18,https://pbs.twimg.com/media/G6NFoxeXUAAj9LD.jpg,,in,,0,0,0,https://x.com/undefined/status/1991512029958467596,4847603582,
1.99E+18,Thu Nov 20 14:21:17 +0000 2025,0,aku beneran hemat soalnya ponakan abis gini ultah mama papa juga jadi emg beneran hemat malah di gofood in padahal ak bisa makan dirumah aja duh kn mkin gajadi move on,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991512175844946173,1.10E+18,
1.99E+18,Thu Nov 20 14:21:25 +0000 2025,0,Janji Jiwa Flash sale Diskon jadi 6K ajaa! Egg and Cheese + Minuman Klaim voucher nya di sini sebelum habis https://t.co/GmHOqfjVub https://t.co/GmHOqfjVub t. gofood grabfood shopeefood kode promo go grab shopee food gojek daget dana kaget thr shopeepay https://t.co/R82eCbetTP,1.99E+18,https://pbs.twimg.com/media/G6NFzBwWcAA4dQm.png,,in,,0,0,0,https://x.com/undefined/status/1991512208862322740,4504704138,
1.99E+18,Thu Nov 20 14:24:02 +0000 2025,0,Diskon JATINANGOR ShopeeFood! ️ Paket ayam spicy large cuma 8K AJAA! Klaim voucher nya dulu di sini cepetan ⬇️ https://t.co/MB2lQZMo7e https://t.co/MB2lQZMo7e t. gofood grabfood kode promo go grab shopee food sfood ayam chicken house thr daget gojek gratis ongkir https://t.co/p3F6v2QSg2,1.99E+18,https://pbs.twimg.com/media/G6NGZdfXcAAp0Jc.jpg,,in,,0,0,0,https://x.com/undefined/status/1991512866336256213,4832675513,
1.99E+18,Thu Nov 20 14:24:46 +0000 2025,0,Klaim vc di halaman restoo siapa tau akunnya wangii️ https://t.co/OjyYGLGAQg gofood grabfood shopeefood kode promo go grab shopee food diskon voucher daget gojek https://t.co/LBLrNIEFWj,1.99E+18,https://pbs.twimg.com/media/G6NGkK6acAAoTUB.jpg,,in,,0,0,0,https://x.com/undefined/status/1991513051246522558,1.95E+18,
1.99E+18,Thu Nov 20 14:27:33 +0000 2025,0,Shopeefood Diskon 90% s/d 25rb ‼️ Khusus untuk resto tertentu! Cek dan klaim dari resto ini https://t.co/doSg7AQUTA t. gofood grabfood kode promo go grab shopee food sfood voucher gojek https://t.co/WMORnCS8Ih,1.99E+18,https://pbs.twimg.com/media/G6NHM6iXIAAis6y.jpg,,in,,0,0,0,https://x.com/undefined/status/1991513749576909002,1.94E+18,
1.99E+18,Thu Nov 20 14:27:34 +0000 2025,0,Ayam Koplo by Hangry on SHOPEEFOOD DISKON jadi 7Ka an aja Nasi Ayam Goreng Penyet + Sambel Pakai voucher disini sekarang https://t.co/UTasA2Zcdw https://t.co/UTasA2Zcdw t. gofood grabfood kode promo go grab shopee food sfood daget gojek thr shopeepay https://t.co/wIy93M0Jbu,1.99E+18,https://pbs.twimg.com/media/G6NHNDbakAAWdMO.jpg,,in,,0,0,0,https://x.com/undefined/status/1991513754287349813,1.95E+18,
1.99E+18,Thu Nov 20 14:28:06 +0000 2025,1,Malamm butuh nokos? Nala open sampai jam 2 fastrespon di wa yaa Nokos wa gojek shopee kopken qpon grab dana fore lazada tomoro classpass tokopedia bumble tiktok weibo janji jiwa akulaku dll semuaa app (Bisa Verif Dulu Bayar Akhir) Ada Qriss #zonauang,1.99E+18,,,in,,0,1,0,https://x.com/undefined/status/1991513888203108782,3469875316,
1.99E+18,Thu Nov 20 14:30:35 +0000 2025,0,Shopeefood Diskon 100% s/d 35rb minbel 20K. Semua resto akun tertentu ‼️‼️ Cek dan klaim di resto ini https://t.co/tboY5WpvPI https://t.co/tboY5WpvPI t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/kBwY3cVmkg,1.99E+18,https://pbs.twimg.com/media/G6NH5dZacAA3OrN.jpg,,in,,0,0,0,https://x.com/undefined/status/1991514514802765904,1.94E+18,
1.99E+18,Thu Nov 20 14:33:05 +0000 2025,0,@ciaoxyzz ya datangkan aja abang gojek,1.99E+18,,ciaoxyzz,in,,0,1,0,https://x.com/undefined/status/1991515144103555156,1.89E+18,
1.99E+18,Thu Nov 20 14:34:23 +0000 2025,0,Keknya gue akan pindah ke grab gojek skrg makin mahal udh pake plus pun ttp ga guna wkak,1.99E+18,,,in,,0,0,0,https://x.com/undefined/status/1991515470307201237,1376782921,
1.99E+18,Thu Nov 20 14:34:49 +0000 2025,0,@tanyakanrl Gila nabung beli ip nya lebih gede dibanding duit buat makan 960rb buat gojek?? Mending nyicil motor ga sii,1.99E+18,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1991515579229041019,1.66E+18,
1.99E+18,Thu Nov 20 14:34:55 +0000 2025,0,‼️ ShopeeFood DISKON 100% Max 30rb * Semua resto pesanan terjadwal Klaim dan belinya disiniii https://t.co/8h7LPu3baB https://t.co/8h7LPu3baB t. gofood grabfood kode promo go grab shopee food sfood voucher daget gojek gratis ongkir https://t.co/N7FYm9XPBT,1.99E+18,https://pbs.twimg.com/media/G6NI40WacAcd26j.jpg,,in,,0,0,0,https://x.com/undefined/status/1991515604864655563,4499272992,
1.99E+18,Thu Nov 20 14:35:18 +0000 2025,0,kenapa gk panggil damkar knp panggil gojek,1.99E+18,,,in,,0,1,0,https://x.com/undefined/status/1991515701623025694,1.78E+18,
1.99E+18,Thu Nov 20 14:35:26 +0000 2025,0,@tokopedijee eh tp bapaknya gojek mirip dosen aku loh,1.99E+18,,tokopedijee,in,,0,0,0,https://x.com/undefined/status/1991515736326697027,1.83E+18,
1.99E+18,Thu Nov 20 14:37:50 +0000 2025,0,ternyata gojek yapping is not that bad seruuu!!! minesnya adalah budegggg,1.99E+18,,,in,,0,1,0,https://x.com/undefined/status/1991516338561642976,1.67E+18,
1.99E+18,Thu Nov 20 14:37:57 +0000 2025,0,@milestdftone t-tapi jas hujanku kek gojek rill ijo item,1.99E+18,,milestdftone,in,,0,1,0,https://x.com/undefined/status/1991516368500584879,1.75E+18,
1.99E+18,Thu Nov 20 14:38:18 +0000 2025,0,@kanalabiru_ pulang udah pake gojek ini bodo amat motor ditinggal,1.99E+18,,kanalabiru_,in,,0,0,0,https://x.com/undefined/status/1991516457877008807,1.73E+18,
1.99E+18,Thu Nov 20 14:38:31 +0000 2025,0,@Hilmi28 Boss gojek keknya...,1.99E+18,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1991516510242894135,831060979,
1.99E+18,Thu Nov 20 14:38:49 +0000 2025,0,@manusiakontra Oiya gua bacanya gojek wkwkwm,1.99E+18,,manusiakontra,in,,0,1,0,https://x.com/undefined/status/1991516586361123237,1.86E+18,
